 171.   12.   33.   0.  3.5    -1.  3.272170e+01 0. 
 172.   12.   34.   0.  0.      +1.  3.371730e+01 0. 
 173.   12.   35.   0.  3.5    -1.  3.471650e+01 0. 
 174.   12.   36.   0.  0.      +1.  3.571350e+01 0. 
 175.   12.   37.   0.  3.5    -1.  3.671330e+01 0. 
 176.   12.   38.   0.  0.      +1.  3.771080e+01 0. 
 177.   12.   39.   0.  3.5    -1.  3.871130e+01 0. 
 178.   12.   40.   0.  0.      +1.  3.970990e+01 0. 
 179.   13.   21.   0.  0.5    +1.  2.084740e+01 0. 
 180.   13.   22.   0.  3.      +1.  2.183040e+01 0. 
 181.   13.   23.   0.  2.5    +1.  2.280960e+01 0. 
 182.   13.   24.   0.  4.      +1.  2.379380e+01 0. 
 183.   13.   24.   1.  1.      +1.  2.379380e+01 0.4258
 184.   13.   25.   0.  2.5    +1.  2.477570e+01 0. 
 185.   13.   26.   0.  5.      +1.  2.576360e+01 0. 
 186.   13.   26.   1.  0.      +1.  2.576370e+01 0.22844
 187.   13.   27.   0.  2.5    +1.  2.674980e+01 0. 
 188.   13.   28.   0.  3.      +1.  2.774150e+01 0. 
 189.   13.   29.   0.  2.5    +1.  2.873150e+01 0. 
 190.   13.   30.   0.  3.      +1.  2.972540e+01 0. 
 191.   13.   31.   0. -77.777 +0.  3.071780e+01 0. 
 192.   13.   32.   0.  1.      +1.  3.171330e+01 0. 
 193.   13.   33.   0.  2.5    +1.  3.270740e+01 0. 
 194.   13.   34.   0.  4.      -1.  3.370480e+01 0. 
 195.   13.   35.   0.  2.5    +1.  3.469920e+01 0. 
 196.   13.   36.   0. -77.777 +0.  3.569690e+01 0. 
 197.   13.   37.   0.  1.5    +1.  3.669270e+01 0. 
 198.   13.   38.   0. -77.777 +0.  3.769060e+01 0. 
 199.   13.   39.   0.  1.5    +1.  3.868770e+01 0. 
 200.   13.   40.   0. -77.777 +0.  3.968760e+01 0. 
 201.   13.   41.   0.  1.5    +1.  4.068580e+01 0. 
 202.   13.   42.   0. -77.777 +0.  4.168570e+01 0. 
 203.   14.   22.   0.  0.      +1.  2.184520e+01 0. 
 204.   14.   23.   0.  1.5    +1.  2.282770e+01 0. 
 205.   14.   24.   0.  0.      +1.  2.380530e+01 0. 
 206.   14.   25.   0.  2.5    +1.  2.478930e+01 0. 
 207.   14.   26.   0.  0.      +1.  2.576900e+01 0. 
 208.   14.   27.   0.  2.5    +1.  2.675490e+01 0. 
 209.   14.   28.   0.  0.      +1.  2.773660e+01 0. 
 210.   14.   29.   0.  0.5    +1.  2.872760e+01 0. 
 211.   14.   30.   0.  0.      +1.  2.971630e+01 0. 
 212.   14.   31.   0.  1.5    +1.  3.070930e+01 0. 
 213.   14.   32.   0.  0.      +1.  3.169950e+01 0. 
 214.   14.   33.   0.  1.5    +1.  3.269470e+01 0. 
 215.   14.   34.   0.  0.      +1.  3.368670e+01 0. 
 216.   14.   35.   0.  3.5    -1.  3.468400e+01 0. 
 217.   14.   36.   0.  0.      +1.  3.567750e+01 0. 
 218.   14.   37.   0.  3.5    -1.  3.667510e+01 0. 
 219.   14.   38.   0.  0.      +1.  3.766920e+01 0. 
 220.   14.   39.   0.  3.5    -1.  3.866700e+01 0. 
 221.   14.   40.   0.  0.      +1.  3.966220e+01 0. 
 222.   14.   41.   0.  3.5    -1.  4.066220e+01 0. 
 223.   14.   42.   0.  0.      +1.  4.165880e+01 0. 
 224.   14.   43.   0.  1.5    -1.  4.265900e+01 0. 
 225.   14.   44.   0.  0.      +1.  4.365700e+01 0. 
 226.   15.   24.   0.  1.      +1.  2.382790e+01 0. 
 227.   15.   25.   0.  0.5    +1.  2.480530e+01 0. 
 228.   15.   26.   0.  3.      +1.  2.578830e+01 0. 
 229.   15.   27.   0.  0.5    +1.  2.676730e+01 0. 
 230.   15.   28.   0.  3.      +1.  2.775180e+01 0. 
 231.   15.   29.   0.  0.5    +1.  2.873280e+01 0. 
 232.   15.   30.   0.  1.      +1.  2.972080e+01 0. 
 233.   15.   31.   0.  0.5    +1.  3.070770e+01 0. 
 234.   15.   32.   0.  1.      +1.  3.169920e+01 0. 
 235.   15.   33.   0.  0.5    +1.  3.268850e+01 0. 
 236.   15.   34.   0.  1.      +1.  3.368180e+01 0. 
 237.   15.   35.   0.  0.5    +1.  3.467290e+01 0. 
 238.   15.   36.   0.  4.      -1.  3.566920e+01 0. 
 239.   15.   37.   0.  0.5    +1.  3.666190e+01 0. 
 240.   15.   38.   0. -77.777 +0.  3.765780e+01 0. 
 241.   15.   39.   0.  0.5    +1.  3.865130e+01 0. 
 242.   15.   40.   0. -77.777 +0.  3.964770e+01 0. 
 243.   15.   41.   0.  0.5    +1.  4.064220e+01 0. 
 244.   15.   42.   0. -77.777 +0.  4.164020e+01 0. 
 245.   15.   43.   0.  0.5    +1.  4.263680e+01 0. 
 246.   15.   44.   0. -77.777 +0.  4.363490e+01 0. 
 247.   15.   45.   0.  0.5    +1.  4.463250e+01 0. 
 248.   15.   46.   0. -77.777 +0.  4.563200e+01 0. 
 249.   16.   26.   0.  0.      +1.  2.580430e+01 0. 
 250.   16.   27.   0.  2.5    +1.  2.678670e+01 0. 
 251.   16.   28.   0.  0.      +1.  2.776380e+01 0. 
 252.   16.   29.   0.  2.5    +1.  2.874750e+01 0. 
 253.   16.   30.   0.  0.      +1.  2.972730e+01 0. 
 254.   16.   31.   0.  0.5    +1.  3.071340e+01 0. 
 255.   16.   32.   0.  0.      +1.  3.169740e+01 0. 
 256.   16.   33.   0.  1.5    +1.  3.268820e+01 0. 
 257.   16.   34.   0.  0.      +1.  3.367610e+01 0. 
 258.   16.   35.   0.  1.5    +1.  3.466860e+01 0. 
 259.   16.   36.   0.  0.      +1.  3.565810e+01 0. 
 260.   16.   37.   0.  3.5    -1.  3.665350e+01 0. 
 261.   16.   38.   0.  0.      +1.  3.764500e+01 0. 
 262.   16.   39.   0. -77.777 +0.  3.864030e+01 0. 
 263.   16.   40.   0.  0.      +1.  3.963200e+01 0. 
 264.   16.   41.   0.  3.5    -1.  4.062750e+01 0. 
 265.   16.   42.   0.  0.      +1.  4.162040e+01 0. 
 266.   16.   43.   0.  1.5    -1.  4.261790e+01 0. 
 267.   16.   44.   0.  0.      +1.  4.361230e+01 0. 
 268.   16.   45.   0.  1.5    -1.  4.461000e+01 0. 
 269.   16.   46.   0.  0.      +1.  4.560560e+01 0. 
 270.   16.   47.   0.  1.5    -1.  4.660480e+01 0. 
 271.   16.   48.   0.  0.      +1.  4.760170e+01 0. 
 272.   16.   49.   0.  1.5    -1.  4.860250e+01 0. 
 273.   17.   28.   0.  1.      +1.  2.778770e+01 0. 
 274.   17.   29.   0.  1.5    +1.  2.876490e+01 0. 
 275.   17.   30.   0.  3.      +1.  2.974700e+01 0. 
 276.   17.   31.   0.  1.5    +1.  3.072620e+01 0. 
 277.   17.   32.   0.  1.      +1.  3.171090e+01 0. 
 278.   17.   33.   0.  1.5    +1.  3.269420e+01 0. 
 279.   17.   34.   0.  0.      +1.  3.368190e+01 0. 
 280.   17.   34.   1.  3.      +1.  3.368190e+01 0.14636
 281.   17.   35.   0.  1.5    +1.  3.466850e+01 0. 
 282.   17.   36.   0.  2.      +1.  3.565930e+01 0. 
 283.   17.   37.   0.  1.5    +1.  3.664830e+01 0. 
 284.   17.   38.   0.  2.      -1.  3.764180e+01 0. 
 285.   17.   38.   1.  5.      -1.  3.764180e+01 0.6713
 286.   17.   39.   0.  1.5    +1.  3.863330e+01 0. 
 287.   17.   40.   0.  2.      -1.  3.962700e+01 0. 
 288.   17.   41.   0. -77.777 +0.  4.061870e+01 0. 
 289.   17.   42.   0. -77.777 +0.  4.161270e+01 0. 
 290.   17.   43.   0.  1.5    +1.  4.260490e+01 0. 
 291.   17.   44.   0. -77.777 +0.  4.360050e+01 0. 
 292.   17.   45.   0.  1.5    +1.  4.459390e+01 0. 
 293.   17.   46.   0. -77.777 +0.  4.558920e+01 0. 
 294.   17.   47.   0.  1.5    +1.  4.658510e+01 0. 
 295.   17.   48.   0. -77.777 +0.  4.758270e+01 0. 
 296.   17.   49.   0.  1.5    +1.  4.857940e+01 0. 
 297.   17.   50.   0. -77.777 +0.  4.957820e+01 0. 
 298.   17.   51.   0.  1.5    +1.  5.057630e+01 0. 
 299.   18.   30.   0.  0.      +1.  2.976370e+01 0. 
 300.   18.   31.   0.  2.5    +1.  3.074570e+01 0. 
 301.   18.   32.   0.  0.      +1.  3.172280e+01 0. 
 302.   18.   33.   0.  0.5    +1.  3.270650e+01 0. 
 303.   18.   34.   0.  0.      +1.  3.368840e+01 0. 
 304.   18.   35.   0.  1.5    +1.  3.467480e+01 0. 
 305.   18.   36.   0.  0.      +1.  3.565860e+01 0. 
 306.   18.   37.   0.  1.5    +1.  3.664920e+01 0. 
 307.   18.   38.   0.  0.      +1.  3.763660e+01 0. 
 308.   18.   39.   0.  3.5    -1.  3.862960e+01 0. 
 309.   18.   40.   0.  0.      +1.  3.961910e+01 0. 
 310.   18.   41.   0.  3.5    -1.  4.061260e+01 0. 
 311.   18.   42.   0.  0.      +1.  4.160260e+01 0. 
 312.   18.   43.   0.  2.5    -1.  4.259650e+01 0. 
 313.   18.   44.   0.  0.      +1.  4.358720e+01 0. 
 314.   18.   45.   0. -77.777 +0.  4.458170e+01 0. 
 315.   18.   46.   0.  0.      +1.  4.557320e+01 0. 
 316.   18.   47.   0.  1.5    -1.  4.656870e+01 0. 
 317.   18.   48.   0.  0.      +1.  4.756240e+01 0. 
 318.   18.   49.   0.  1.5    -1.  4.855970e+01 0. 
 319.   18.   50.   0.  0.      +1.  4.955500e+01 0. 
 320.   18.   51.   0.  1.5    -1.  5.055360e+01 0. 
 321.   18.   52.   0.  0.      +1.  5.155010e+01 0. 
 322.   18.   53.   0.  2.5    -1.  5.254960e+01 0. 
 323.   19.   32.   0.  1.      +1.  3.174680e+01 0. 
 324.   19.   33.   0.  1.5    +1.  3.272370e+01 0. 
 325.   19.   34.   0.  1.      +1.  3.370630e+01 0. 
 326.   19.   35.   0.  1.5    +1.  3.468740e+01 0. 
 327.   19.   36.   0.  2.      +1.  3.567220e+01 0. 
 328.   19.   37.   0.  1.5    +1.  3.665580e+01 0. 
 329.   19.   38.   0.  3.      +1.  3.764290e+01 0. 
 330.   19.   38.   1.  0.      +1.  3.764290e+01 0.1304
 331.   19.   39.   0.  1.5    +1.  3.862900e+01 0. 
 332.   19.   40.   0.  4.      -1.  3.962070e+01 0. 
 333.   19.   41.   0.  1.5    +1.  4.060990e+01 0. 
 334.   19.   42.   0.  2.      -1.  4.160190e+01 0. 
 335.   19.   43.   0.  1.5    +1.  4.259170e+01 0. 
 336.   19.   44.   0.  2.      -1.  4.358390e+01 0. 
 337.   19.   45.   0.  1.5    +1.  4.457450e+01 0. 
 338.   19.   46.   0.  2.      -1.  4.556710e+01 0. 
 339.   19.   47.   0.  0.5    +1.  4.655830e+01 0. 
 340.   19.   48.   0.  2.      -1.  4.755350e+01 0. 
 341.   19.   49.   0.  1.5    +1.  4.854680e+01 0. 
 342.   19.   50.   0. -77.777 +0.  4.954350e+01 0. 
 343.   19.   51.   0.  1.5    +1.  5.053850e+01 0. 
 344.   19.   52.   0.  2.      -1.  5.153610e+01 0. 
 345.   19.   53.   0.  1.5    +1.  5.253190e+01 0. 
 346.   19.   54.   0.  2.      -1.  5.353040e+01 0. 
 347.   19.   55.   0.  1.5    +1.  5.452720e+01 0. 
 348.   20.   34.   0.  0.      +1.  3.372190e+01 0. 
 349.   20.   35.   0.  0.5    +1.  3.470420e+01 0. 
 350.   20.   36.   0.  0.      +1.  3.568390e+01 0. 
 351.   20.   37.   0.  1.5    +1.  3.666810e+01 0. 
 352.   20.   38.   0.  0.      +1.  3.765010e+01 0. 
 353.   20.   39.   0.  1.5    +1.  3.863590e+01 0. 
 354.   20.   40.   0.  0.      +1.  3.961930e+01 0. 
 355.   20.   41.   0.  3.5    -1.  4.061040e+01 0. 
 356.   20.   42.   0.  0.      +1.  4.159820e+01 0. 
 357.   20.   43.   0.  3.5    -1.  4.258970e+01 0. 
 358.   20.   44.   0.  0.      +1.  4.357790e+01 0. 
 359.   20.   45.   0.  3.5    -1.  4.457000e+01 0. 
 360.   20.   46.   0.  0.      +1.  4.555890e+01 0. 
 361.   20.   47.   0.  3.5    -1.  4.655120e+01 0. 
 362.   20.   48.   0.  0.      +1.  4.754060e+01 0. 
 363.   20.   49.   0.  1.5    -1.  4.853510e+01 0. 
 364.   20.   50.   0.  0.      +1.  4.952840e+01 0. 
 365.   20.   51.   0.  1.5    -1.  5.052370e+01 0. 
 366.   20.   52.   0.  0.      +1.  5.151870e+01 0. 
 367.   20.   53.   0.  1.5    -1.  5.251500e+01 0. 
 368.   20.   54.   0.  0.      +1.  5.351070e+01 0. 
 369.   20.   55.   0.  2.5    -1.  5.450820e+01 0. 
 370.   20.   56.   0.  0.      +1.  5.550460e+01 0. 
 371.   20.   57.   0.  2.5    -1.  5.650280e+01 0. 
 372.   21.   36.   0. -77.777 +0.  3.570550e+01 0. 
 373.   21.   37.   0.  3.5    -1.  3.668520e+01 0. 
 374.   21.   38.   0.  2.      -1.  3.766830e+01 0. 
 375.   21.   39.   0.  3.5    -1.  3.864990e+01 0. 
 376.   21.   40.   0.  4.      -1.  3.963450e+01 0. 
 377.   21.   41.   0.  3.5    -1.  4.061730e+01 0. 
 378.   21.   42.   0.  0.      +1.  4.160500e+01 0. 
 379.   21.   42.   1.  7.      +1.  4.160500e+01 0.61628
 380.   21.   43.   0.  3.5    -1.  4.259210e+01 0. 
 381.   21.   44.   0.  2.      +1.  4.358180e+01 0. 
 382.   21.   44.   1.  6.      +1.  4.358180e+01 0.2711
 383.   21.   45.   0.  3.5    -1.  4.456970e+01 0. 
 384.   21.   45.   1.  1.5    +1.  4.456970e+01 0.0124
 385.   21.   46.   0.  4.      +1.  4.556040e+01 0. 
 386.   21.   46.   1.  1.      -1.  4.556040e+01 0.14253
 387.   21.   47.   0.  3.5    -1.  4.654910e+01 0. 
 388.   21.   48.   0.  6.      +1.  4.754030e+01 0. 
 389.   21.   49.   0.  3.5    -1.  4.852950e+01 0. 
 390.   21.   50.   0.  5.      +1.  4.952310e+01 0. 
 391.   21.   50.   1.  2.      +1.  4.952310e+01 0.256895
 392.   21.   51.   0.  3.5    -1.  5.051590e+01 0. 
 393.   21.   52.   0.  3.      +1.  5.151030e+01 0. 
 394.   21.   53.   0.  3.5    -1.  5.250470e+01 0. 
 395.   21.   54.   0.  3.      +1.  5.349970e+01 0. 
 396.   21.   55.   0.  3.5    -1.  5.449600e+01 0. 
 397.   21.   56.   0.  3.      +1.  5.549200e+01 0. 
 398.   21.   57.   0.  3.5    -1.  5.648830e+01 0. 
 399.   21.   58.   0.  3.      +1.  5.748560e+01 0. 
 400.   21.   59.   0.  3.5    -1.  5.848250e+01 0. 
 401.   21.   60.   0.  3.      +1.  5.948030e+01 0. 
 402.   22.   38.   0.  0.      +1.  3.768320e+01 0. 
 403.   22.   39.   0.  1.5    +1.  3.866660e+01 0. 
 404.   22.   40.   0.  0.      +1.  3.964700e+01 0. 
 405.   22.   41.   0.  1.5    +1.  4.063110e+01 0. 
 406.   22.   42.   0.  0.      +1.  4.161250e+01 0. 
 407.   22.   43.   0.  3.5    -1.  4.259940e+01 0. 
 408.   22.   44.   0.  0.      +1.  4.358210e+01 0. 
 409.   22.   45.   0.  3.5    -1.  4.457190e+01 0. 
 410.   22.   46.   0.  0.      +1.  4.555790e+01 0. 
 411.   22.   47.   0.  2.5    -1.  4.654840e+01 0. 
 412.   22.   48.   0.  0.      +1.  4.753610e+01 0. 
 413.   22.   49.   0.  3.5    -1.  4.852740e+01 0. 
 414.   22.   50.   0.  0.      +1.  4.951570e+01 0. 
 415.   22.   51.   0.  1.5    -1.  5.050900e+01 0. 
 416.   22.   52.   0.  0.      +1.  5.150060e+01 0. 
 417.   22.   53.   0.  1.5    -1.  5.249490e+01 0. 
 418.   22.   54.   0.  0.      +1.  5.348760e+01 0. 
 419.   22.   55.   0.  1.5    -1.  5.448320e+01 0. 
 420.   22.   56.   0.  0.      +1.  5.547750e+01 0. 
 421.   22.   57.   0.  2.5    -1.  5.647460e+01 0. 
 422.   22.   58.   0.  0.      +1.  5.746900e+01 0. 
 423.   22.   59.   0.  2.5    -1.  5.846630e+01 0. 
 424.   22.   60.   0.  0.      +1.  5.946150e+01 0. 
 425.   22.   61.   0.  0.5    -1.  6.045930e+01 0. 
 426.   22.   62.   0.  0.      +1.  6.145500e+01 0. 
 427.   22.   63.   0.  0.5    -1.  6.245330e+01 0. 
 428.   23.   40.   0.  2.      -1.  3.966740e+01 0. 
 429.   23.   41.   0.  3.5    -1.  4.064760e+01 0. 
